age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
33,blue-collar,395,yes,no,unknown,jun,1,-1,unknown,no
38,blue-collar,1401,no,no,cellular,may,1,-1,unknown,yes
26,admin.,313,no,yes,cellular,jun,1,96,success,yes
26,technician,-67,yes,no,cellular,may,1,-1,unknown,yes
42,admin.,281,yes,no,unknown,may,1,-1,unknown,no
29,admin.,306,yes,no,cellular,may,4,-1,unknown,yes
30,technician,384,no,no,cellular,aug,3,-1,unknown,no
31,entrepreneur,734,yes,no,cellular,may,1,168,other,no
54,technician,473,no,yes,cellular,nov,1,81,failure,yes
40,entrepreneur,-164,no,no,cellular,may,1,-1,unknown,no
36,management,14930,no,no,cellular,jul,1,-1,unknown,no
42,management,0,no,no,cellular,aug,3,-1,unknown,no
50,management,2050,no,no,cellular,aug,3,-1,unknown,no
32,management,9317,no,no,cellular,nov,3,-1,unknown,no
39,blue-collar,5222,yes,no,cellular,nov,2,177,failure,no
29,technician,3466,no,no,cellular,apr,1,-1,unknown,yes
46,management,2223,no,no,unknown,jun,3,-1,unknown,no
58,management,50,yes,no,unknown,jun,4,-1,unknown,no
56,self-employed,0,no,no,cellular,nov,1,-1,unknown,no
41,admin.,14968,no,no,cellular,jul,4,-1,unknown,yes
39,admin.,6512,no,no,unknown,jun,6,-1,unknown,no
33,management,2044,yes,no,cellular,may,3,177,failure,no
31,technician,0,no,no,cellular,aug,6,-1,unknown,yes
35,services,167,no,yes,cellular,jul,2,-1,unknown,yes
28,self-employed,3290,no,no,cellular,jun,2,-1,unknown,yes
35,entrepreneur,1800,yes,no,unknown,jun,1,-1,unknown,no
62,retired,2557,yes,no,cellular,nov,1,57,success,yes
44,management,1138,no,no,cellular,aug,3,-1,unknown,yes
67,retired,1430,no,no,cellular,jan,2,91,failure,yes
68,retired,250,no,no,cellular,feb,1,-1,unknown,yes
53,management,37,no,no,cellular,aug,9,-1,unknown,no
32,services,1168,yes,no,cellular,nov,1,-1,unknown,yes
53,technician,4930,no,yes,cellular,feb,2,-1,unknown,no
42,admin.,12,yes,no,cellular,apr,4,-1,unknown,no
34,blue-collar,261,yes,no,cellular,feb,5,251,failure,no
26,management,6840,yes,no,unknown,may,2,-1,unknown,yes
38,admin.,0,no,no,unknown,jun,1,-1,unknown,no
27,management,893,no,no,cellular,oct,2,-1,unknown,yes
63,management,3115,no,no,cellular,nov,5,-1,unknown,yes
37,unemployed,48,no,no,cellular,jul,10,-1,unknown,no
47,blue-collar,193,yes,no,cellular,aug,2,-1,unknown,no
33,services,804,yes,yes,unknown,may,1,-1,unknown,no
47,services,311,yes,yes,cellular,may,1,301,failure,no
39,blue-collar,522,yes,no,telephone,may,7,350,failure,no
45,admin.,111,yes,no,cellular,aug,1,-1,unknown,no
44,services,618,no,no,cellular,may,1,-1,unknown,yes
36,technician,432,yes,yes,unknown,aug,1,-1,unknown,no
34,admin.,2374,yes,no,cellular,feb,2,92,success,yes
49,management,1556,yes,no,cellular,jul,3,-1,unknown,no
33,management,968,no,yes,cellular,aug,10,-1,unknown,no
30,admin.,983,yes,no,cellular,may,2,-1,unknown,yes
55,technician,1320,no,no,cellular,apr,2,-1,unknown,yes
31,blue-collar,573,yes,no,telephone,feb,1,269,failure,no
39,unemployed,7005,yes,no,cellular,jul,2,184,success,yes
52,blue-collar,2396,yes,no,cellular,may,7,-1,unknown,no
32,management,0,yes,no,cellular,apr,3,-1,unknown,yes
51,admin.,176,no,no,cellular,jan,1,183,failure,no
50,management,0,yes,no,unknown,may,4,-1,unknown,no
54,technician,3994,no,yes,cellular,apr,2,-1,unknown,yes
56,retired,281,no,no,cellular,mar,2,-1,unknown,yes
47,entrepreneur,0,no,no,cellular,feb,2,-1,unknown,yes
36,blue-collar,828,no,no,cellular,may,1,345,failure,yes
43,technician,451,no,no,cellular,aug,2,-1,unknown,yes
37,technician,-59,yes,no,cellular,jul,1,-1,unknown,no
48,housemaid,71,no,no,cellular,aug,3,-1,unknown,no
56,management,2037,no,no,cellular,aug,1,91,failure,yes
35,blue-collar,0,yes,no,cellular,may,1,290,failure,no
52,management,944,no,yes,unknown,jun,1,-1,unknown,no
43,management,-183,no,no,cellular,jul,1,-1,unknown,no
47,blue-collar,581,yes,no,cellular,aug,6,-1,unknown,no
38,technician,1,yes,no,cellular,nov,5,199,success,no
51,management,-15,no,no,cellular,jul,2,-1,unknown,no
29,management,1514,yes,no,telephone,may,1,333,other,no
34,blue-collar,808,yes,yes,cellular,jul,3,-1,unknown,no
42,unemployed,759,no,no,cellular,jan,1,169,failure,no
30,blue-collar,253,yes,no,cellular,may,1,-1,unknown,yes
32,self-employed,1423,no,no,cellular,aug,4,-1,unknown,yes
37,housemaid,465,yes,no,cellular,may,3,-1,unknown,yes
52,blue-collar,2087,yes,no,cellular,aug,1,474,failure,yes
57,blue-collar,773,yes,yes,unknown,jun,8,-1,unknown,no
35,self-employed,188,yes,yes,unknown,jun,2,-1,unknown,yes
24,technician,-126,yes,yes,unknown,may,2,-1,unknown,no
44,management,7818,no,no,cellular,may,1,-1,unknown,yes
40,management,754,no,yes,cellular,apr,1,-1,unknown,yes
37,admin.,-65,no,no,cellular,jul,1,-1,unknown,no
68,retired,445,no,no,cellular,feb,1,-1,unknown,yes
93,retired,775,no,no,cellular,aug,2,13,success,yes
30,technician,141,no,no,cellular,jan,2,-1,unknown,no
45,management,9051,yes,no,unknown,may,63,-1,unknown,no
31,admin.,941,yes,no,cellular,apr,4,-1,unknown,no
32,blue-collar,6337,yes,no,cellular,nov,2,-1,unknown,no
31,admin.,4041,no,no,cellular,apr,2,-1,unknown,yes
65,retired,571,yes,no,cellular,oct,1,183,success,yes
36,services,0,yes,no,cellular,may,4,-1,unknown,yes
29,services,196,no,no,cellular,jan,2,-1,unknown,yes
35,technician,2453,yes,no,cellular,aug,2,-1,unknown,no
28,blue-collar,759,yes,no,unknown,may,1,-1,unknown,yes
51,blue-collar,7098,no,no,cellular,aug,7,-1,unknown,yes
39,technician,130,no,no,cellular,jul,2,-1,unknown,no
28,blue-collar,4099,no,no,cellular,apr,4,-1,unknown,yes
43,services,21,no,no,cellular,feb,3,-1,unknown,no
45,technician,0,no,no,cellular,aug,4,-1,unknown,yes
28,blue-collar,455,yes,no,cellular,jul,1,-1,unknown,no
50,technician,892,yes,yes,unknown,may,1,-1,unknown,no
36,management,2646,no,no,cellular,oct,1,182,success,yes
58,housemaid,497,no,no,unknown,jun,5,-1,unknown,no
27,management,1137,yes,no,cellular,may,1,-1,unknown,no
44,blue-collar,1697,yes,no,unknown,jul,2,-1,unknown,yes
33,services,0,yes,no,cellular,may,2,-1,unknown,no
32,student,14,no,no,cellular,aug,3,136,other,no
43,services,192,yes,yes,unknown,may,2,-1,unknown,no
48,management,86,no,no,cellular,jun,3,186,other,yes
33,blue-collar,379,yes,yes,cellular,jun,2,-1,unknown,yes
55,retired,357,yes,no,cellular,aug,1,103,failure,no
33,unemployed,-144,no,no,cellular,jul,3,-1,unknown,yes
43,unemployed,1854,no,no,cellular,nov,2,197,success,no
23,student,0,no,no,cellular,aug,1,99,success,yes
25,admin.,220,no,no,cellular,may,1,-1,unknown,no
47,technician,440,no,no,cellular,jan,1,-1,unknown,no
29,management,3317,no,yes,telephone,may,7,-1,unknown,yes
29,technician,477,yes,yes,cellular,may,1,305,failure,no
47,services,4822,yes,no,unknown,may,5,-1,unknown,no
31,technician,465,yes,no,cellular,may,3,-1,unknown,no
35,unemployed,415,no,no,cellular,aug,1,92,success,yes
30,management,4210,no,no,cellular,aug,4,-1,unknown,yes
29,blue-collar,7863,yes,no,cellular,may,1,-1,unknown,yes
35,blue-collar,3623,no,no,telephone,oct,1,-1,unknown,yes
77,retired,2590,no,no,telephone,nov,3,277,failure,yes
59,blue-collar,2605,no,no,cellular,jan,2,-1,unknown,no
50,management,313,no,no,telephone,oct,1,-1,unknown,yes
43,entrepreneur,0,no,no,unknown,jun,7,-1,unknown,yes
27,student,5169,yes,no,cellular,sep,1,466,success,yes
30,management,398,no,no,cellular,apr,2,-1,unknown,yes
42,entrepreneur,233,no,no,cellular,feb,1,-1,unknown,no
50,management,398,no,no,telephone,jul,5,-1,unknown,no
52,unemployed,1416,no,no,cellular,sep,3,187,success,yes
47,blue-collar,209,no,no,cellular,aug,6,-1,unknown,no
48,unemployed,926,no,no,cellular,feb,4,185,success,yes
31,technician,967,no,no,cellular,nov,3,-1,unknown,no
43,admin.,1707,yes,no,cellular,sep,3,504,other,yes
70,retired,0,no,no,cellular,oct,1,92,success,yes
40,management,402,yes,no,unknown,may,3,-1,unknown,no
32,blue-collar,759,yes,no,cellular,apr,5,-1,unknown,yes
53,unemployed,94,no,no,cellular,aug,1,181,success,yes
33,unemployed,2066,no,yes,cellular,sep,1,749,failure,yes
39,management,208,no,no,cellular,aug,4,-1,unknown,no
56,services,191,no,no,cellular,jul,3,-1,unknown,no
55,management,0,no,no,cellular,nov,3,187,failure,no
38,blue-collar,4406,yes,no,telephone,may,2,-1,unknown,yes
57,management,10583,no,no,cellular,jun,3,-1,unknown,yes
35,technician,196,yes,no,cellular,nov,1,-1,unknown,no
35,management,1496,yes,no,cellular,aug,4,-1,unknown,no
41,admin.,4464,yes,no,telephone,jul,2,-1,unknown,no
46,blue-collar,709,yes,no,cellular,jul,4,-1,unknown,no
34,management,0,yes,yes,cellular,jul,1,-1,unknown,no
37,management,4721,no,no,telephone,jan,1,-1,unknown,no
49,blue-collar,-157,yes,no,cellular,jul,3,-1,unknown,yes
49,blue-collar,259,no,no,unknown,may,2,-1,unknown,no
57,retired,91,no,yes,unknown,jul,3,-1,unknown,no
31,management,325,yes,no,cellular,jul,2,-1,unknown,yes
59,unemployed,957,no,no,cellular,mar,1,89,success,yes
37,management,57,no,no,cellular,apr,2,84,success,no
24,student,382,no,no,cellular,nov,2,92,failure,yes
44,management,558,no,no,cellular,feb,5,-1,unknown,yes
51,technician,117,no,no,cellular,aug,2,88,other,yes
31,admin.,97,yes,no,unknown,may,1,-1,unknown,yes
29,blue-collar,100,yes,yes,cellular,may,4,344,failure,no
33,management,296,no,no,cellular,jul,2,-1,unknown,no
45,unemployed,-44,yes,no,cellular,jul,2,-1,unknown,no
45,services,608,yes,yes,cellular,may,3,323,failure,yes
41,admin.,338,yes,no,unknown,may,1,-1,unknown,no
26,management,1094,yes,no,cellular,sep,1,-1,unknown,yes
46,technician,3308,no,no,cellular,oct,1,91,success,yes
43,blue-collar,2952,no,no,cellular,aug,2,95,other,yes
29,blue-collar,455,no,no,telephone,apr,1,-1,unknown,yes
32,admin.,131,yes,no,cellular,jun,1,183,success,yes
77,retired,638,no,no,cellular,feb,1,188,success,yes
27,technician,1842,yes,yes,cellular,may,2,300,failure,no
38,services,2678,no,no,cellular,sep,2,187,success,yes
40,blue-collar,1451,no,no,cellular,jun,1,-1,unknown,yes
32,admin.,35,no,no,cellular,dec,3,126,success,yes
46,admin.,660,no,no,cellular,aug,2,-1,unknown,yes
55,technician,462,no,no,cellular,aug,2,-1,unknown,no
32,technician,12,no,no,cellular,aug,2,-1,unknown,no
57,management,854,no,no,cellular,aug,4,92,failure,yes
58,blue-collar,119,yes,yes,cellular,may,1,-1,unknown,yes
26,technician,223,no,yes,cellular,jul,3,-1,unknown,yes
36,technician,160,yes,no,unknown,may,1,-1,unknown,no
42,blue-collar,-97,yes,no,cellular,feb,4,271,failure,no
52,admin.,0,no,no,cellular,aug,4,-1,unknown,no
44,entrepreneur,121,no,no,cellular,aug,1,-1,unknown,yes
54,technician,719,yes,no,cellular,feb,1,264,failure,no
72,retired,2304,no,no,telephone,may,4,-1,unknown,yes
56,management,25290,no,no,cellular,jul,12,-1,unknown,no
43,management,62,yes,no,cellular,may,1,300,failure,no
31,unemployed,167,no,no,cellular,nov,1,-1,unknown,no
22,student,64,no,no,cellular,jun,1,-1,unknown,no
55,management,86,no,no,telephone,jun,1,-1,unknown,no
28,admin.,5,yes,no,cellular,jul,1,-1,unknown,no
29,student,658,no,no,cellular,jul,2,244,other,yes
26,management,1438,no,no,cellular,apr,1,449,other,yes
50,blue-collar,4121,yes,yes,cellular,nov,1,-1,unknown,no
32,technician,-262,yes,no,telephone,aug,24,-1,unknown,no
34,technician,194,yes,yes,cellular,may,1,-1,unknown,yes
31,services,181,no,no,cellular,nov,2,93,success,yes
31,technician,1819,yes,no,unknown,may,2,-1,unknown,no
26,technician,-211,yes,no,unknown,may,3,-1,unknown,no
27,blue-collar,106,yes,no,unknown,may,5,-1,unknown,no
41,services,804,yes,no,unknown,may,8,-1,unknown,no
31,management,537,yes,no,cellular,aug,1,-1,unknown,yes
39,management,1836,no,no,cellular,aug,3,-1,unknown,yes
31,blue-collar,54,yes,no,cellular,jun,1,-1,unknown,yes
30,self-employed,2666,no,no,cellular,may,3,89,success,yes
42,management,783,yes,no,cellular,nov,2,128,failure,no
49,entrepreneur,687,no,no,cellular,aug,6,-1,unknown,no
31,blue-collar,17,yes,no,cellular,may,1,-1,unknown,no
40,admin.,67,no,yes,cellular,nov,2,152,failure,no
28,management,12,yes,no,cellular,sep,1,-1,unknown,yes
53,technician,195,yes,no,cellular,may,1,90,success,yes
37,management,49,no,yes,cellular,aug,1,-1,unknown,no
34,admin.,6979,yes,no,cellular,may,5,-1,unknown,no
23,management,2143,no,no,cellular,mar,2,-1,unknown,yes
31,blue-collar,2194,no,no,cellular,may,2,357,other,no
29,admin.,0,yes,no,unknown,may,1,-1,unknown,no
39,management,2763,yes,no,unknown,jun,2,-1,unknown,yes
43,retired,7298,no,no,unknown,jun,2,-1,unknown,no
46,admin.,-60,no,no,cellular,nov,1,-1,unknown,no
31,technician,1166,yes,no,unknown,jun,1,-1,unknown,no
33,technician,3243,no,no,cellular,aug,4,-1,unknown,yes
40,services,-9,yes,no,unknown,may,2,-1,unknown,yes
55,management,-375,no,no,cellular,jul,2,-1,unknown,yes
49,services,7019,yes,no,cellular,jun,1,368,failure,yes
35,technician,1693,yes,no,cellular,feb,1,-1,unknown,yes
33,management,191,no,no,cellular,aug,2,-1,unknown,yes
32,management,4733,no,no,cellular,apr,1,-1,unknown,yes
31,admin.,690,no,no,cellular,may,4,87,failure,no
43,management,1429,yes,no,cellular,may,1,169,success,yes
51,self-employed,0,no,no,cellular,oct,2,-1,unknown,yes
35,entrepreneur,1859,yes,no,cellular,jul,2,-1,unknown,no
26,entrepreneur,144,no,yes,cellular,jul,1,-1,unknown,no
42,technician,2,no,no,unknown,may,2,-1,unknown,no
27,technician,337,no,no,unknown,jul,1,-1,unknown,yes
49,unemployed,13818,no,no,cellular,nov,1,113,failure,no
32,management,0,no,no,cellular,aug,2,-1,unknown,no
43,admin.,616,yes,no,unknown,may,2,-1,unknown,no
31,technician,703,yes,no,unknown,may,2,-1,unknown,yes
43,entrepreneur,2315,yes,yes,cellular,may,1,-1,unknown,no
48,blue-collar,623,yes,no,cellular,feb,2,-1,unknown,yes
55,management,446,no,no,cellular,feb,1,-1,unknown,no
31,management,596,no,no,cellular,aug,4,-1,unknown,no
59,retired,25947,no,no,cellular,aug,2,-1,unknown,no
32,management,6542,yes,no,cellular,may,4,175,failure,yes
61,retired,1853,no,no,telephone,aug,1,181,success,yes
37,technician,247,no,no,cellular,aug,6,-1,unknown,yes
54,management,129,yes,no,unknown,may,1,-1,unknown,no
44,unemployed,0,no,no,cellular,nov,4,-1,unknown,no
53,technician,284,no,no,cellular,jun,1,-1,unknown,yes
29,blue-collar,7,yes,no,cellular,may,3,-1,unknown,no
29,blue-collar,213,yes,no,unknown,jun,3,-1,unknown,yes
36,technician,301,yes,yes,cellular,jul,1,-1,unknown,no
31,student,216,no,no,cellular,jun,1,-1,unknown,no
35,management,123,yes,no,unknown,may,3,-1,unknown,no
43,blue-collar,377,no,yes,unknown,jun,5,-1,unknown,no
30,admin.,350,no,yes,cellular,jul,5,-1,unknown,no
55,retired,6690,no,no,cellular,apr,1,-1,unknown,no
41,admin.,1020,yes,no,unknown,may,1,-1,unknown,yes
43,admin.,35,no,no,telephone,nov,1,-1,unknown,no
54,blue-collar,2933,yes,no,unknown,may,2,-1,unknown,no
29,management,1808,no,no,cellular,jul,2,433,success,yes
33,management,1534,yes,no,cellular,jul,2,-1,unknown,yes
44,services,51,yes,yes,unknown,may,2,-1,unknown,yes
39,management,633,no,no,cellular,nov,2,133,failure,no
27,technician,2781,yes,no,cellular,may,1,389,failure,yes
39,management,2644,no,no,cellular,aug,7,-1,unknown,no
44,technician,244,yes,no,cellular,aug,4,-1,unknown,yes
22,student,3472,no,no,cellular,oct,1,183,failure,yes
36,admin.,1224,yes,no,cellular,nov,1,374,success,yes
47,unemployed,324,no,no,cellular,nov,2,-1,unknown,yes
36,unemployed,4145,no,no,unknown,jun,4,-1,unknown,yes
43,blue-collar,0,yes,no,unknown,may,1,-1,unknown,no
38,services,895,yes,no,cellular,may,1,-1,unknown,yes
37,technician,2442,no,no,cellular,feb,3,-1,unknown,yes
26,management,155,yes,no,cellular,may,4,43,other,no
56,technician,23,no,no,cellular,nov,3,-1,unknown,yes
37,entrepreneur,66,no,no,cellular,nov,2,-1,unknown,yes
37,admin.,1314,yes,no,cellular,feb,4,210,failure,yes
38,services,-762,yes,yes,unknown,may,2,-1,unknown,no
53,retired,1296,yes,no,unknown,jun,1,-1,unknown,no
31,management,98,no,no,cellular,aug,2,-1,unknown,no
57,blue-collar,3109,no,no,cellular,sep,2,105,success,yes
55,housemaid,3680,no,no,unknown,jun,1,-1,unknown,no
35,blue-collar,2999,no,no,unknown,jun,6,-1,unknown,yes
25,student,469,no,no,cellular,feb,1,187,success,no
35,blue-collar,885,yes,no,cellular,jul,6,-1,unknown,yes
32,technician,932,yes,no,cellular,apr,1,318,failure,yes
56,technician,1181,no,no,cellular,jan,1,433,failure,yes
50,admin.,3240,no,no,cellular,nov,2,-1,unknown,no
33,blue-collar,331,yes,no,unknown,may,3,-1,unknown,no
31,student,3511,no,no,cellular,jul,1,-1,unknown,yes
37,entrepreneur,310,no,no,cellular,sep,1,-1,unknown,no
30,blue-collar,1012,yes,no,cellular,apr,3,329,failure,no
30,management,199,no,yes,cellular,jul,7,-1,unknown,no
48,blue-collar,363,yes,no,unknown,jun,6,-1,unknown,no
26,entrepreneur,725,no,no,cellular,feb,2,189,other,yes
32,management,597,no,yes,cellular,jul,1,-1,unknown,no
54,blue-collar,950,yes,no,unknown,may,2,-1,unknown,no
52,technician,0,no,no,cellular,jun,3,-1,unknown,yes
51,blue-collar,0,yes,no,unknown,may,2,-1,unknown,no
55,retired,1821,no,no,cellular,aug,2,-1,unknown,no
42,technician,994,yes,no,cellular,may,5,-1,unknown,no
53,services,778,yes,no,cellular,apr,2,-1,unknown,no
40,admin.,877,yes,no,cellular,nov,3,177,failure,no
46,admin.,556,yes,yes,unknown,may,3,-1,unknown,yes
31,management,0,no,no,cellular,aug,4,-1,unknown,no
26,management,222,no,no,cellular,apr,1,334,failure,yes
32,entrepreneur,762,no,no,cellular,jul,11,-1,unknown,yes
50,management,19,no,yes,cellular,jul,1,-1,unknown,no
49,management,1887,no,no,cellular,nov,3,-1,unknown,no
40,technician,372,yes,no,cellular,nov,1,100,failure,no
38,technician,1711,no,no,cellular,apr,3,202,success,yes
36,technician,125,yes,no,cellular,may,3,-1,unknown,yes
53,blue-collar,1777,yes,no,cellular,nov,5,154,failure,yes
54,blue-collar,-636,yes,no,unknown,may,3,-1,unknown,no
34,admin.,384,yes,no,cellular,may,2,-1,unknown,no
42,management,7560,no,no,cellular,jan,1,-1,unknown,yes
47,housemaid,2290,no,no,cellular,apr,1,-1,unknown,no
29,blue-collar,455,no,no,cellular,oct,4,148,success,yes
26,student,864,yes,no,cellular,may,1,-1,unknown,yes
59,management,0,no,no,telephone,jul,3,-1,unknown,no
45,self-employed,7,no,no,cellular,nov,1,-1,unknown,yes
44,admin.,40,no,yes,unknown,may,2,-1,unknown,no
76,self-employed,4984,no,no,telephone,apr,1,182,success,yes
35,management,178,no,no,cellular,aug,2,-1,unknown,no
77,retired,0,no,no,cellular,sep,1,-1,unknown,yes
56,management,3120,yes,no,cellular,aug,2,-1,unknown,no
49,technician,788,no,no,unknown,jun,7,-1,unknown,no
31,services,71,yes,no,cellular,jul,2,-1,unknown,no
51,management,0,yes,yes,unknown,may,5,-1,unknown,no
35,management,3544,yes,no,cellular,jun,1,-1,unknown,yes
50,technician,778,no,no,cellular,jul,1,-1,unknown,no
45,self-employed,396,no,no,cellular,aug,1,-1,unknown,no
49,blue-collar,361,yes,no,unknown,jun,2,-1,unknown,yes
47,blue-collar,1730,yes,no,cellular,apr,1,-1,unknown,yes
45,management,644,yes,no,cellular,nov,1,168,success,yes
40,self-employed,0,no,no,unknown,jun,1,-1,unknown,no
34,student,5827,no,no,cellular,nov,2,-1,unknown,no
34,technician,806,no,no,cellular,jul,3,458,success,yes
32,technician,62,yes,yes,unknown,may,1,-1,unknown,no
76,retired,8919,no,no,cellular,jan,1,-1,unknown,no
28,admin.,1277,no,no,cellular,mar,1,-1,unknown,yes
35,technician,633,yes,yes,cellular,feb,3,5,other,no
34,management,8,no,no,cellular,aug,4,-1,unknown,no
36,entrepreneur,0,no,no,unknown,jun,3,-1,unknown,no
62,retired,569,no,no,cellular,aug,1,1,success,yes
56,services,9,no,yes,cellular,aug,2,-1,unknown,no
42,management,72,yes,no,cellular,apr,2,348,failure,no
23,management,1506,no,no,cellular,mar,4,-1,unknown,yes
26,admin.,2469,no,no,cellular,jul,8,-1,unknown,no
39,management,1234,no,no,telephone,jul,4,-1,unknown,no
31,management,409,no,yes,cellular,jul,5,-1,unknown,yes
39,management,1795,no,no,cellular,aug,7,-1,unknown,yes
63,retired,1495,no,no,cellular,oct,1,195,other,yes
26,services,77,yes,no,cellular,may,1,340,failure,yes
36,management,479,no,no,cellular,feb,2,-1,unknown,yes
27,technician,204,no,no,cellular,jul,2,-1,unknown,yes
38,management,613,no,no,cellular,feb,1,-1,unknown,yes
38,blue-collar,13156,yes,no,cellular,apr,4,331,failure,no
29,management,265,no,no,cellular,aug,2,94,success,yes
34,admin.,899,yes,no,unknown,nov,1,170,failure,yes
32,services,2378,no,no,cellular,nov,2,-1,unknown,yes
36,technician,4596,yes,no,cellular,oct,2,175,success,yes
52,housemaid,10943,no,no,cellular,sep,1,-1,unknown,yes
34,management,171,yes,no,cellular,may,1,294,failure,no
46,entrepreneur,131,yes,no,cellular,apr,2,-1,unknown,no
36,technician,12264,no,no,cellular,oct,1,182,success,yes
52,services,911,no,no,unknown,jun,2,-1,unknown,no
44,admin.,497,yes,no,cellular,feb,3,270,other,no
43,services,2557,yes,no,telephone,oct,3,183,success,yes
38,blue-collar,-258,yes,no,cellular,may,2,370,other,no
